CaseID,trace,length
request for payment 74097,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 72603,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 77902,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 73897,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 76930,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 76934,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 76932,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 76936,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 72937,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 72939,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request For Payment REJECTED by MISSING, <EOS>",7
request for payment 76710,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 76712,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 74133,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76972,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 73932,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 73955,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 185385,"<BOS>, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by DIRECTOR, Request Payment, Payment Handled, <EOS>",6
request for payment 76613,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, Permit REJECTED by MISSING, <EOS>",7
request for payment 76622,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76250,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76252,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76248,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 75827,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 75830,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 74504,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 74521,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Permit APPROVED by PRE_APPROVER, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 74519,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Permit APPROVED by PRE_APPROVER, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76648,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Request For Payment REJECTED by MISSING, <EOS>",7
request for payment 76650,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 74547,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 74020,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 74017,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 75931,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 73308,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 73190,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 73192,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",14
request for payment 75959,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by PRE_APPROVER, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",14
request for payment 75961,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",11
request for payment 73216,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 77824,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",9
request for payment 77284,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 77286,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by SUPERVISOR, Request For Payment REJECTED by EMPLOYEE, <EOS>",5
request for payment 74581,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",9
request for payment 74579,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",9
request for payment 73444,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 74209,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",9
request for payment 76758,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 74846,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by SUPERVISOR, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by DIRECTOR, Request Payment, Payment Handled, <EOS>",11
request for payment 74876,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 75369,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by SUPERVISOR, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by SUPERVISOR, Request For Payment FINAL_APPROVED by DIRECTOR, Request Payment, Payment Handled, <EOS>",11
request for payment 75241,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment REJECTED by SUPERVISOR, Request For Payment REJECTED by EMPLOYEE, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",9
request for payment 74388,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 72154,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 72156,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 73337,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 73339,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",7
request for payment 185346,"<BOS>, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",4
request for payment 72553,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
request for payment 76484,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request For Payment REJECTED by MISSING, Permit REJECTED by MISSING, <EOS>",8
request for payment 76482,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, Permit REJECTED by MISSING, <EOS>",9
request for payment 74724,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 73484,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",6
request for payment 75387,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",12
request for payment 75389,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER, Permit REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit APPROVED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",12
request for payment 74438,"<BOS>, Permit SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR, Request For Payment SUBMITTED by EMPLOYEE, Request For Payment APPROVED by PRE_APPROVER, Request For Payment FINAL_APPROVED by SUPERVISOR, Request Payment, Payment Handled, <EOS>",8
